Id,Party,Handle,Tweet,Sentiment,Category
0,Republican,RepDavidValadao,"Congress must act to repair immigration system &amp; ensure children, who were brought through no fault of their own, are allowed to stay.",-0.3182,Immigration
0,Republican,RepJBridenstine,Unborn children should be welcomed in life and protected by law. I'm proud to vote to ban taxpayer funded abortions. https://t.co/E1JPCrY4Ip,0.5859,Abortion
0,Republican,RepJBridenstine,"Fair shot at opportunity demands free markets, limited government and the rule of law. #SOTU",0.7579,GunControl
0,Republican,RepJBridenstine,Nothing promotes gun sales like President Obama talking about gun control. #GunsInAmerica,0.5478,GunControl
0,Republican,RepJBridenstine,Norway and Gun Control https://t.co/2S4EiTe5Co #GunsInAmerica,-0.34,GunControl
0,Republican,RepJBridenstine,Norway was the site of the world's largest mass killing by a lone gunman. They have very strict gun laws. #GunsInAmerica,-0.8473,GunControl
0,Republican,RepJBridenstine,There is no gun show loophole. A licensed dealer must do a background check wherever he/she sells. #GunsInAmerica,-0.5574,GunControl
0,Republican,RepJBridenstine,"Mr. President, the gun show loop hole does not exist.  All licensed dealers must conduct background checks. #GunsInAmerica",-0.34,GunControl
0,Republican,RepJBridenstine,Gun ownership is at an all time high and violent crime has decreased. #GunsInAmerica,-0.8689,GunControl
0,Republican,RepJBridenstine,Fact: The President’s gun control executive actions would do nothing to stop mass shootings. #GunsInAmerica,-0.1311,GunControl
0,Republican,RepJBridenstine,Only way to stop executive gun control is to use the power of the purse.  Republicans took that off the table with the Omnibus. #tcot #2A,-0.5574,GunControl
0,Republican,RepJBridenstine,RT @SBAList: Thanks to @RepJBridenstine for introducing bill banning gov contracts to companies donating to #PlannedParenthood http://t.co/…,0.4404,Abortion
0,Republican,RepJBridenstine,World War II vet Barran Tucker has an amazing story of service to our country.  He survived D-Day and prison camps. http://t.co/JsOwOThVcl,-0.0258,Incarceration
0,Republican,RepJBridenstine,"The non-partisan CBO estimates the Pain-Capable Unborn Child Protection Act will save 2,750 lives each year. #TheyFeelPain",0.4939,Abortion
0,Republican,RepJBridenstine,I am a proud cosponsor of HR 36: The Pain-Capable Unborn Child Protection Act. #TheyFeelPain,0.4767,Abortion
0,Republican,RepJBridenstine,U.S. taxpayers should not be subsidizing Russia’s nuclear weapons modernization. #tcot http://t.co/jHlc7IP3tS,-0.4404,GunControl
0,Republican,RepAndyBarr,"RT @GovMattBevin: Housing is a critical component of any successful re-entry process, especially for those exiting the criminal justice sys…",0.3612,Incarceration
0,Republican,RepRWilliams,"RT @FoxBusiness: .@RepRWilliams on illegal immigration in Texas: ""We've had this problem a long time."" https://t.co/4sb5PS56TJ",-0.7734,Immigration
0,Republican,RepRWilliams,"The safety of Americans is absolutely paramount, and as a strong supporter of tougher immigration laws, I applaud… https://t.co/EkDSWIhO8F",0.836,Immigration
0,Republican,RepPaulCook,I am deeply saddened by the news of another mass shooting in #SutherlandSpringsTexas. It is time to end these senseless terrorist acts.,-0.8553,GunControl
0,Republican,RepPaulCook,My deepest condolences to all those affected by the shooting at North Park Elementary School today https://t.co/Fwdxx5X4FP #SanBernardino,-0.1531,GunControl
0,Republican,RepPaulCook,This morning's horrifying assault in Orlando was an act of hate and terror. My prayers are with the victims of this horrific act.,-0.9694,GunControl
0,Republican,SusanWBrooks,"""The #JakeLairdAct, named after an Indianapolis police officer who was shot &amp; killed in 2004 by a man who struggled… https://t.co/wbG9d6aTGp",-0.6705,GunControl
0,Republican,SusanWBrooks,The Jake Laird Act is named after an Indianapolis police officer who was shot &amp; killed in 2004 in the line of duty… https://t.co/zHO5RIrRO6,-0.6705,GunControl
0,Republican,RepChrisStewart,President Trump did the right thing in ordering strikes on Syrian chemical weapons and military facilities. We must… https://t.co/AexJnmrie4,-0.6597,GunControl
0,Republican,RepChrisStewart,Why won't the Democrats agree to border security? Why is immigration more important than funding our soldiers. Why… https://t.co/fBQF5Ys9ZX,0.3363,Immigration
0,Republican,RepChrisStewart,Like most Americans – and most gun owners – I wasn’t aware of bump stocks. It is my view that these devices deserve scrutiny.,-0.0498,GunControl
0,Republican,RepChrisStewart,Ownership and transfer of the remaining automatic weapons is a tightly controlled process.,-0.4404,GunControl
0,Republican,RepChrisStewart,But manufacturing of automatic weapons for civilian use has been banned since 1986.,-0.7096,GunControl
0,Republican,RepChrisStewart,Any life taken through gun violence is a tragedy. Any time that happens our first thoughts should be for the victims and their families.,-0.9217,GunControl
0,Republican,RepChrisStewart,"The gun debate deserves real introspection, and thoughtful reaction guided by the facts and respect for the Constitution.",0.5106,GunControl
0,Republican,RepTedYoho,Today is a special day of solidarity and a reminder to the world that the bond between Israel and the United States… https://t.co/rnxZbYMCyW,0.7717,Incarceration
0,Republican,RepTedYoho,Enforcing our immigration laws and securing our southern border is paying off. https://t.co/OpxNdNfaLS,0.3182,Immigration
0,Republican,RepTedYoho,"ICYMI:, I joined @cspan's @cspanwj to discuss the rising military tensions over #NKorea 's nuclear weapons program. https://t.co/ZuKZRdPwLG",-0.6808,GunControl
0,Republican,RepDougCollins,"""The President and his Administration are pleased the @HouseJudiciary has voted to pass prison reform legislation.… https://t.co/SflvnIOCI7",-0.1027,Incarceration
0,Republican,RepDougCollins,"RT @kbwingfield: Our commentary this week by @RepDougCollins explains his Prison Reform and Redemption Act, inspired by criminal justice re…",-0.0258,Incarceration
0,Republican,RepDougCollins,Grateful for the opportunity to consider how to improve public safety and lower recidivism rates through solutions… https://t.co/4jN92RSr26,0.8519,Incarceration
0,Republican,RepMullin,"RT @NewsOn6: Gun Violence Starts With Desensitized Kids, Mullin Says https://t.co/qyK4HX9cdh",-0.7579,GunControl
0,Republican,RepDeSantis,To receive a sentence of 0 confinement will strike many as an outrage &amp; will lead many to question the efficacy of… https://t.co/HN3pCrlIk3,-0.5423,Incarceration
0,Republican,RepHolding,The House passed a bill today aimed at keeping illegal immigrant gang members out of the United States ... https://t.co/dpsZ55RdCC,-0.2023,Immigration
0,Republican,RepHolding,"In 2015, Kate Steinle was murdered in San Francisco by an illegal immigrant who had been deported multiple times... https://t.co/OEROuhleLU",-0.8402,Immigration
0,Republican,RepTomRice,President Trump is ready to bring our immigration system into the 21st century. https://t.co/5EHiPwlknJ,0.3612,Immigration
0,Republican,RepChrisCollins,A little snow in DC won’t stop me from enjoying some Perry’s Ice Cream. Sending best wishes for a very happy 100th… https://t.co/8XiP5U3vhZ,0.8999,Immigration
0,Republican,RepAnnWagner,"RT @IvankaTrump: “Sex trafficking has largely moved from the streets to the Internet, where traffickers maintain control of victims across…",-0.3182,GunControl
0,Republican,RepKevinCramer,"RT @WhiteHouse: ""My Administration has identified three major priorities for creating a safe, modern and lawful immigration system: fully s…",0.6249,Immigration
0,Republican,RepKevinCramer,It’s time for the Senate to follow the House and swiftly pass the Pain-Capable Unborn Child Protection Act.… https://t.co/G2ZxzxM3FT,0.296,Abortion
0,Republican,RepLukeMesser,No locality should get an illegal immigrant bonus. The Funding Americans First Act would ensure Hoosiers aren't sub… https://t.co/kACVAFZn9S,0.0772,Immigration
0,Republican,RepLukeMesser,"RT @BrendanKKirby: Exclusive: @RepLukeMesser bill would end ""illegal immigrant bonus"" in population-based federal grants. https://t.co/WRqU…",0.3182,Immigration
0,Republican,RepLukeMesser,Hoosiers get it: Targeting the Constitutional rights of law-abiding gun owners is not the answer. I applaud @POTUS… https://t.co/9ooGahn1Xd,-0.5967,GunControl
0,Republican,RepLukeMesser,Hoosiers get it: Targeting the Constitutional rights of law-abiding gun owners is not the answer. I applaud… https://t.co/s5cGZhN4wK,-0.34,GunControl
0,Republican,RepLukeMesser,Thank you to @POTUS @realDonaldTrump for addressing the #MarchforLife last week and for your leadership in protecting the right to life!,0.4199,Abortion
0,Republican,RepDaveJoyce,The Center for Disease Control and Prevention has updated their resources for confronting opioids with data &amp; opioi… https://t.co/q80e877DYP,-0.1531,GunControl
0,Republican,RepDaveJoyce,Thank you @LakeCoNursery for hosting me today to talk about immigration &amp; job growth. The Lake County Nursery Growe… https://t.co/k5WJL4pSx4,0.6249,Immigration
0,Republican,RepThomasMassie,"Waffle House shooting illustrates the danger posed by gun-free zones
https://t.co/86cHYZgCR3",-0.5267,GunControl
0,Republican,RepThomasMassie,Give airports control of their own revenues and they’ll be less dependent on the federal government.  Thank you… https://t.co/IoJaLMeBhE,0.3612,GunControl
0,Republican,RepThomasMassie,@Randy_0302 Not now.  He signed it.  It’s binding until it expires at the end of the fiscal year (except the gun co… https://t.co/XCGJojwMzW,-0.34,GunControl
0,Republican,RepAndyHarrisMD,Discussing the ways we can prevent gun violence in schools live on @ABC7News https://t.co/qfmjbJWNCL,-0.7506,GunControl
0,Republican,RepAndyHarrisMD,ICYMI: Last night I led a Special Order in support of pro-life pregnancy centers. California is trying to infringe… https://t.co/vbsbVpaEB0,0.6597,Abortion
0,Republican,RepAndyHarrisMD,Celebrating the birth of an American hero with @SpeakerRyan and Sylvia Quinton at the Capitol. I’m honored to serve… https://t.co/rCBjQAcxn7,0.9022,Abortion
0,Republican,RepAndyHarrisMD,I am proud to use my voice in Congress to fight for our nation’s unborn babies. Every life is sacred.… https://t.co/HD9FKiwnfJ,0.128,Abortion
0,Republican,reppittenger,"The horrific school shooting in Florida last week serves as a reminder that violence, hopelessness, &amp;  lack of resp… https://t.co/qSRn2zGZVY",-0.9423,GunControl
0,Republican,reppittenger,All human life is precious and must be protected. I believe #Abortion is one of our countries greatest tragedies.… https://t.co/FM4B8PFwaq,0.8957,Abortion
0,Republican,reppittenger,RT @CatSzeltner: .@PPact &amp; other abortion providers are getting a tax giveaway -- but @RepPittenger is trying to put a stop to it with his…,-0.4215,Abortion
0,Republican,PatTiberi,More middle-class families deserve a fairer shot at the American Dream: https://t.co/esoE8ICFGm,0.25,GunControl
0,Republican,PatTiberi,I’m fighting for #taxreform for families who need a pay raise and a fairer shot at the American Dream. https://t.co/esoE8IUh4W,-0.2263,GunControl
0,Republican,RepLanceNJ7,The Ridge High School chapter of Amnesty International invited me to speak and take questions regarding gun and sch… https://t.co/9sRgUSoVWn,-0.34,GunControl
0,Republican,RepLanceNJ7,I highly criticize any such remarks made by POTUS — beneath the office &amp; unhelpful to critical immigration negotiat… https://t.co/2POVdTWdnW,-0.6361,Immigration
0,Republican,RepLanceNJ7,"As we celebrate the birth of the Savior, may the peace of Christmas be with you and your families.  Merry Christmas. — L.L.",0.8934,Abortion
0,Republican,RepDLamborn,The Conscience Protection Act would protect #ProLife health care providers from forced complicity in #abortion.… https://t.co/8ZKQBN0M4P,0.4215,Abortion
0,Republican,RepDLamborn,"Heart broken for the victims and their families following the tragic school shooting today in Broward County, Fla.… https://t.co/xWd4R39c71",-0.8126,GunControl
0,Republican,RepDLamborn,"""...that this nation, under God, shall have a new birth of freedom—and that government of the people, by the people… https://t.co/DMyE8zarl6",0.2732,Abortion
0,Republican,RepHalRogers,"My wife Cynthia &amp; I extend our prayers and condolences to the victims &amp; families impacted by the horrific shooting in Sutherland Springs, TX",-0.4151,GunControl
0,Republican,RepHalRogers,RT @washingtonpost: Watch live video: White House holds moment of silence for Las Vegas shooting victims at 2:45 ET https://t.co/7i3yz1sax3,-0.3182,GunControl
0,Republican,RepBradWenstrup,"The use of chemical weapons violates every norm of international diplomacy, and indeed, human decency.",-0.7351,GunControl
0,Republican,RepBradWenstrup,"Today, we celebrate the 286th anniversary of the birth of George Washington. His courage and conviction gave birth… https://t.co/OGEH19IVvx",0.7845,Abortion
0,Republican,MarkAmodeiNV2,"Our office continues to focus on solutions to immigration and other issues, rather than opportunities for political pontification. (2/2)",0.5106,Immigration
0,Republican,RepWebster,I was glad to join my colleagues on this important letter urging UN Ambassador @Nikki Haley to ensure pro-life valu… https://t.co/W3lniqXtBW,0.8316,Abortion
0,Republican,MarshaBlackburn,"Our immigration system is broken. We need to build the wall, and secure our southern border. Enough is enough.
https://t.co/eSX8AiL6Z7",-0.1779,Immigration
0,Republican,MarshaBlackburn,Getting ready to join @DLoesch to discuss why you should be in control of your presence online. Big Tech companies… https://t.co/nGBgA9e4zg,0.5719,GunControl
0,Republican,MarshaBlackburn,Extremely disappointed that Senate Dems voted to block the House-passed Pain-Capable Unborn Child Protection Act. T… https://t.co/ZtOa2PVEm7,-0.7425,Abortion
0,Republican,MarshaBlackburn,"About to join @BillHemmer on @FoxNews to discuss immigration reform, and why I will never vote for amnesty. Make sure to tune in!",0.5848,Immigration
0,Republican,RepKevinYoder,Providing a deterrence against the continued use of these weapons is in the vital national security interest of the… https://t.co/o67ywjlll2,0.5719,GunControl
0,Republican,RepKevinYoder,The Assad Regime’s dangerous escalation of chemical weapons attacks in Douma cannot be tolerated by the civilized world.,-0.836,GunControl
0,Republican,SamsPressShop,"Lifting in prayer all those impacted by last night's shooting - for comfort, peace &amp; healing. My heart breaks for those who lost loved ones",0.8225,GunControl
0,Republican,RepJeffDenham,"With so much disagreement on DACA and immigration reform, there is a bipartisan solution, which I worked to introdu… https://t.co/FxEeU9GyEt",-0.1226,Immigration
0,Republican,RepJeffDenham,RT @MassTransitmag: Congressional Hearing Scheduled on Positive Train Control Safety Technology @RepJeffDenham #PTC https://t.co/yxsSRHoRsq,0.7506,GunControl
0,Republican,RepEdRoyce,RT @HouseForeign: Ethiopian gov't should quickly follow through on commitments to release political prisoners &amp; close prison camp notorious…,-0.7269,Incarceration
0,Republican,Raul_Labrador,"Stand up for the #2nd Amendment: Gun control doesn't reduce crime, it makes crime worse. More in my Labrador Letter: https://t.co/Om8W5WxRSr",0.0516,GunControl
0,Republican,Raul_Labrador,"VIDEO: Check out this new video about the Securing America's Future Act, my #immigration reform bill w/… https://t.co/iGqQ4Nn2Hk",0.3182,Immigration
0,Republican,Raul_Labrador,"Today, the House passed and I proudly voted for the Born-Alive Abortion Survivors Protection Act. This bill, which… https://t.co/FTxcCTV26S",0.5574,Abortion
0,Republican,Raul_Labrador,"News release on Secure America's Future Act, our conservative #immigration reform bill, plus links to  summary and… https://t.co/cxiGfRuZ1Z",0.34,Immigration
0,Republican,RepTipton,"Assad’s use of chemical weapons on innocent men, women, &amp; children is beyond horrific and will not be tolerated. Wh… https://t.co/8IY8ooAopo",-0.7096,GunControl
0,Republican,RepFrankLucas,The Supreme Court will hear a case challenging the president's failure to enforce our country’s immigration laws https://t.co/y7iy52EXIN,0.2263,Immigration
0,Republican,RepFrankLucas,President Obama’s restrictive gun control executive action today undermines the 2A rights of law-abiding citizens https://t.co/AJgnvGU01u,-0.5859,GunControl
0,Republican,CongressmanDan,Efforts to deny gun rights to Soc. Security recipients must stop. I've called on the President to end this plan: http://t.co/e7ikyAQpnm,-0.5574,GunControl
0,Republican,CongressmanDan,"Be careful and watch out for thin ice if you plan on enjoying some ice fishing this winter!
http://t.co/EFeAEuxo8j",0.6476,Immigration
0,Republican,RepCharlieDent,"Congress must come together to find solutions that keep our students, teachers &amp; schools safe from gun violence. I'… https://t.co/WmpJI9enwo",-0.4404,GunControl
0,Republican,RepGosar,My first read of the day. “American Citizens Organize To Fight The Caravan Of Illegals Surging Into Our Country.” https://t.co/tYOKxlWgHn,-0.3818,Immigration
0,Republican,RepGosar,"My first read of the day.  ""Ohio’s Christina Hagan Endorses Gosar Plan to Deport Foreign Felons: ‘Protect Citizens… https://t.co/RMwA0xXR11",0.34,Immigration
0,Republican,RepGosar,My first read of the day. “Congressman Wants to Fix Law That Allows Violent Illegals to Stay in US.”… https://t.co/Fck2x0Xr30,-0.5994,Immigration
0,Republican,RepGosar,"RT @JeffOravits: 2DAY 4PM @RepGosar Gun free zones, student walkouts &amp; comments on the RESPONSE by school districts like FUSD. Plus tariffs…",0.4019,GunControl
0,Republican,RepJeffDuncan,Enjoyed talking to some great people at the South Carolina Arms Collectors Association's Gun &amp; Knife show today in… https://t.co/y2npDtXC4b,0.7184,GunControl
0,Republican,RepJeffDuncan,"I'm pro-life and for limited government, which is why I proudly voted for the ""Right to Try"" legislation yesterday… https://t.co/xfAUofzjCP",0.4019,Abortion
0,Republican,RepJeffDuncan,The Senate is debating immigration this week. Which immigration enforcement proposals do you most want to see included in the final bill?,0.1513,Immigration
0,Republican,RepLouBarletta,RT @AP: BREAKING: Federal appeals court upholds bulk of Texas immigration crackdown on 'sanctuary cities' backed by Trump administration.,0.0258,Immigration
0,Republican,RepLouBarletta,By reducing chain migration to just immediate family members we will help to reclaim the integrity of America's immigration law!,0.68,Immigration
0,Republican,RepLouBarletta,"Immigration should be based on merit, right? 

#DACA discussions must continue to help American citizens and legal immigrants alike!",0.7424,Immigration
0,Republican,RepLouBarletta,Immigration should be based on merit. #MAGA,0.4215,Immigration
0,Republican,RepLouBarletta,"Why would we pass something that makes illegal immigration worse? 

I thought the goal is to find a solution.… https://t.co/XdRN4QWEZC",-0.7717,Immigration
0,Republican,RepLouBarletta,Security of American workers and security of American citizens holds priority. A well run legal immigration system… https://t.co/XKXHJbvBgN,0.7506,Immigration
0,Republican,RepLouBarletta,"To uphold the integrity of the legal immigration system, American citizens must have confidence the government has… https://t.co/xOrd4S8fN2",0.7506,Immigration
0,Republican,RepHultgren,My standard remains the same: any deal must prevent Iran from developing nuclear weapons &amp; ballistic missile techno… https://t.co/VbLUDmmZDp,-0.4215,GunControl
0,Republican,RepHultgren,RT @TLHumanRights: WATCH LIVE: Advancing Human Rights through International Prison Reform ↓ https://t.co/xIcTrvu93T,-0.5106,Incarceration
0,Republican,TGowdySC,RT @GOPoversight: .@TGowdySC: We are a nation of second chances. We love redemption stories. It would be nice if our criminal justice syste…,0.8316,Incarceration
0,Republican,TGowdySC,"RT @AmericaNewsroom: ""All things criminal or quasi-criminal: that is the Special Counsel. That is not Congress."" - @TGowdySC",-0.1779,Incarceration
0,Republican,TGowdySC,RT @AC360: Gowdy: Leaking of classified information or information that was acquired through another crime is a criminal matter https://t.c…,-0.7783,Incarceration
0,Republican,RepBillFlores,RT @VP: .@POTUS &amp; I closely monitoring likely chemical attack in Syria. We condemn in the strongest possible terms the assault on innocent…,-0.765,GunControl
0,Republican,RepMoBrooks,"Today’s House passage of H.R. 38, the Concealed Carry Reciprocity Act, is a win both for gun owners everywhere and… https://t.co/3sJnGNt9ox",0.34,GunControl
0,Republican,RepJimRenacci,"As always, starting my week with D's &amp; R's over coffee to find common ground on gun control-- hoping we can bring b… https://t.co/IQq2JmTzvi",0.1027,GunControl
0,Republican,RepStevePearce,"No longer should hospitals &amp; abortion providers be able to consider a heart-beating, living child as worthless. All… https://t.co/NmIi8Z00D8",-0.6249,Abortion
0,Republican,RepChuck,"I pray for the families &amp; friends affected by the senseless shooting this morning at the Waffle House in Antioch, T… https://t.co/ielSLTTtxd",0.5859,GunControl
0,Republican,RepChuck,For too long law-abiding gun owners have had to navigate a treacherous labyrinth of local &amp; state gun laws while tr… https://t.co/cJcAnBlInM,-0.5859,GunControl
0,Republican,RepChuck,"A shooting in a place of worship is a despicable, heartless action. My prayers are with the victims of the Burnette Chapel Church shooting.",-0.5106,GunControl
0,Republican,RepLarryBucshon,I support President Trump’s efforts to enforce our existing immigration laws and to secure our borders. https://t.co/jqHOShkLew,0.6249,Immigration
0,Republican,RepLarryBucshon,Illegal immigration poses a threat to our nation’s economic &amp; national security. I support President Trump’s effort… https://t.co/SjOSpnwoFu,-0.4404,Immigration
0,Republican,RepLarryBucshon,Congressman Bucshon supports the President’s response to the deadly chemical weapons attack by Assad in Syria that… https://t.co/wr8kKGuRYT,-0.5423,GunControl
0,Republican,AustinScottGA08,"The @USCG, @USNavy &amp; @CBP play a key role in drug and human trafficking interdiction from transnational criminal or… https://t.co/Kv2D1WG2yt",-0.25,Incarceration
0,Republican,AustinScottGA08,"Approximately 5,000 Americans die every month to drug overdoses, &amp; transnational criminal organizations who smuggle… https://t.co/i99CR6IdvV",-0.8074,Incarceration
0,Republican,RepDavid,"Last night, I used demographics to highlight one of the greatest threats to our society--out of control spending: https://t.co/AvRn4BeMBr",0.5859,GunControl
0,Republican,HouseAdmnGOP,"Our entire community’s thoughts &amp; prayers are with @SteveScalise, USCP &amp; staff who were injured in today’s shooting https://t.co/QFpomqshKb",-0.4019,GunControl
0,Republican,RepMarthaRoby,It is appalling to see that the very unborn children who cannot yet speak for themselves have an advocate like… https://t.co/hsrvG1KT9s,-0.3612,Abortion
0,Republican,RepMarthaRoby,RT @Robert_Aderholt: 19 of the missiles dropped on the Syrian chemical weapons program were made right here in Alabama. The Lockheed Joint…,-0.4404,GunControl
0,Republican,RepKinzinger,The reality is that #Assad used chemical weapons and the Russian &amp; Iranian regimes support his genocide in #Syria.… https://t.co/83iYTwetym,-0.0516,GunControl
0,Republican,RepTomGraves,The government funding bill @POTUS signed into law last week helps protect the unborn. #prolife https://t.co/22UAlYd5JT,0.6369,Abortion
0,Republican,RepTomGraves,"Proud to vote for the Born-Alive Abortion Survivors Protection Act, passage of which coincides with the 45th annual… https://t.co/dBZQKmDmdw",0.4767,Abortion
0,Republican,RepKayGranger,.@HouseAppropsGOP approves FY18 Energy &amp; Water bill w/funding for Army Corps of Engineers &amp; flood control projects like @TRVFortWorth,0.743,GunControl
0,Republican,RepFredUpton,"As I've been meeting directly with students, teachers, parents, law enforcement officials, gun owners &amp; others back… https://t.co/ZCZuk2gEPP",-0.34,GunControl
0,Republican,RepFredUpton,It also includes common-sense fixes to tighten gun background checks &amp; school safety. And we can’t forget it proper… https://t.co/PJHoBprpSx,-0.128,GunControl
0,Republican,RepDianeBlack,"RT @townhallcom: Congressmen, Pro-life Groups Urge HHS to Block Title X Funds from Abortion Providers https://t.co/FjhVt430U8",-0.4404,Abortion
0,Republican,RepDianeBlack,RT @WashTimes: Lawmakers call on Trump to cut off Planned Parenthood's Title X funding https://t.co/wqqROetHLt #abortion #life,-0.2732,Abortion
0,Republican,RepDianeBlack,RT @tnrighttolife: Thank you #ProLife TN @RepDianeBlack for sponsoring this. https://t.co/koE70dd2PK,0.3612,Abortion
0,Republican,RepDianeBlack,No one should ever be forced to participate in the killing of an unborn child. I urge @SpeakerRyan and @GOPLeader t… https://t.co/eXWdZNUQxN,-0.8625,Abortion
0,Republican,RepDianeBlack,I had the pleasure of meeting Jill &amp; Melissa - two strong #ProLife leaders who are using their voice to protect our… https://t.co/eYAN6k8yoX,0.8625,Abortion
0,Republican,RepDianeBlack,Thank you! Looking forward to joining you at #MarchForLife on Friday! https://t.co/dfJZPRkiMa,0.4738,Abortion
0,Republican,RepDianeBlack,Dave &amp; I are wishing you a very #MerryChristmas - our hearts are full today as we celebrate the birth of our Savior… https://t.co/IVSNcg6Hgq,0.6808,Abortion
0,Republican,RulesReps,@RepDougCollins will be managing the rule on H.R. 3697 - the Criminal Alien Gang Member Removal Act. Watch the @HouseFloor LIVE on @cspan.,-0.5267,Incarceration
0,Republican,RulesReps,At 5 PM the Committee will meet on H.R. 3697 - Criminal Alien Gang Member Removal Act. Watch the hearing LIVE here: https://t.co/t4IH6NhL72,-0.5267,Incarceration
0,Republican,Robert_Aderholt,Mission was to send strong signal not just to Assad but others that would use chemical weapons in armed conflict:… https://t.co/TqSHWYy0Em,-0.4019,GunControl
0,Republican,Robert_Aderholt,"Let me be clear, House Members do not feel bound to resolve the differences in DACA &amp; immigration before the next f… https://t.co/Gn6NHIlPg3",0.6369,Immigration
0,Republican,Robert_Aderholt,So glad to hear that President Trump reinstated ban on US funds promoting abortion overseas.,0.2944,Abortion
0,Republican,CongMikeSimpson,In the long run it leads to less spending because we have better control and management of the forests #firefix… https://t.co/5e6nx3NXcT,0.4404,GunControl
0,Republican,JudgeTedPoe,"-Who participates in the programs
- The criminal records of participants
- The appearance rate at trial
- Previous… https://t.co/e7ECtyNALE",-0.5267,Incarceration
0,Republican,JudgeTedPoe,RT @chris__kaiser: Thrilled to be here for @taasa at @RiceUniversity w/ @JudgeTedPoe to discuss sexual assault on college campuses. https:/…,-0.2263,GunControl
0,Republican,JudgeTedPoe,"Our culture, especially among men, must understand that it is never acceptable to sexually assault or harass ANYONE. #breakingthesilence",-0.8386,GunControl
0,Republican,JudgeTedPoe,"Mike Rondini testifies: because Megan’s assault was called a “special inquiry,” her case will never be recorded as… https://t.co/pdM4ywi9nE",-0.5859,GunControl
0,Republican,JudgeTedPoe,"Great point by Chris with @TAASA :
“Our communities response to sexual assault must be holistic and multidisciplinary.”",0.0772,GunControl
0,Republican,JudgeTedPoe,"Great to be at @RiceUniversity this morning to discuss sexual assault on campus. Today, I join together with… https://t.co/6tvDfrFWle",0.3612,GunControl
0,Republican,JudgeTedPoe,Breaking the Silence: Addressing Sexual Assault on College Campus https://t.co/shkK1EIBZU,-0.5859,GunControl
0,Republican,JudgeTedPoe,RT @hcfcd: News Alert: Harris County Flood Control District to Remove Sediment From Four Channels That Drain Into Federal Reservoirs https:…,0.296,GunControl
0,Republican,DrPhilRoe,You can rest assured I will continue standing with our president to protect the unborn and fix our broken immigrati… https://t.co/SrDddVsotl,0.25,Abortion
0,Republican,RepMikeTurner,"Last week I went back to the @GreeneCountyOH jail to provide an update on #TREATact, a bill born from a problem bro… https://t.co/h1egNRy7cF",-0.4019,Incarceration
0,Republican,RepMikeTurner,Yesterday @nikiinthehouse &amp; I introduced the #PERSISTagainstMSTact to combat sexual assault in the military. #READ… https://t.co/LpBywxJTpN,-0.7351,GunControl
0,Republican,RepMikeTurner,#READ my @CNNOpinion w/@nikiinthehouse on how our bipartisan work on preventing sexual assault in the military has… https://t.co/6KOpiukfzC,-0.5994,GunControl
0,Republican,RepMikeTurner,RT @CNNOpinion: .@RepMikeTurner &amp; @nikiinthehouse: Why the military's long reckoning with sexual assault can help us now https://t.co/dOTiL…,-0.2732,GunControl
0,Republican,RepMcClintock,"Curbing spending is the only way to control our deficits and ballooning debt.  Without resolute action now, we run… https://t.co/Y0jK6tgVR3",-0.5129,GunControl
0,Republican,RepMcClintock,House #Budget Resolution uses reconciliation to bring mandatory spending under control https://t.co/wIDD1fwy5w,0.0772,GunControl
0,Republican,SteveKingIA,"If you are a teenager &amp; believe you won’t be responsible enough to own a gun until 21, why should you vote before 21?",-0.0258,GunControl
0,Republican,SteveKingIA,"Oakland Mayor, Libby Schaaf, is ready to go to jail (where she belongs)to protect criminal aliens &amp; Oakland’s “lega… https://t.co/1u6Iqoju3w",0.1779,Incarceration
0,Republican,SteveKingIA,The American People have a Right to enforcement of our laws &amp; a Right to a sealed border. Illegals have No Right to… https://t.co/2mcKahaKRD,-0.296,Immigration
0,Republican,SteveKingIA,The Mythologies of Illegal Immigration by Victor Davis Hanson: Objective &amp; intellectually sound-too challenging for… https://t.co/6u3LkiYUES,-0.1531,Immigration
0,Republican,SteveKingIA,Amnesty: A pardon for immigration law breakers coupled with the reward of the objective of their crime. #Amnesty destroys the Rule of Law.,-0.2732,Immigration
0,Republican,SteveKingIA,No Amnesty for DACA &amp; NO path to citizenship &amp; certainly  NO amnesty for the parents of DACA illegals. Who would th… https://t.co/qxyPVDCwhw,-0.6874,Immigration
0,Republican,SteveKingIA,"HR 490, the Heartbeat Protection Act has far &amp; away more support in Congress than ANY other pro-life bill. And ALL… https://t.co/0PouwUClM1",0.4576,Abortion
0,Republican,SteveKingIA,@BernieSanders @HillaryClinton Just a screen shot of Drudge as a Happy New Year message to @BernieSanders and… https://t.co/RIgbH8J5xE,0.5719,GunControl
0,Republican,SteveKingIA,Illegals are determining American domestic policy &amp; are represented in the United States Congress. American citizen… https://t.co/sIC8mhbuwk,0.4215,Immigration
0,Republican,SteveKingIA,An idiotic immigration article in “The Hill”. Cardona has penned at least 7 false statements &amp; utilized most of the… https://t.co/vC6w1AHWP5,-0.5574,Immigration
0,Republican,RepMimiWalters,"In 2016, my Survivors Bill of Rights Act was enacted into law to ensure that sexual assault victims have the means… https://t.co/xtbS5ArvhN",-0.5423,GunControl
0,Republican,RepMimiWalters,"In light of recent campus gun tragedies, we must protect our children and their safety at school. I am pushing for… https://t.co/01L6Lc0Yrf",0.0258,GunControl
