Id,Party,Handle,Tweet,Sentiment,Category,Length
1488,Republican,RepGosar,"RT @JeffOravits: 2DAY 4PM @RepGosar Gun free zones, student walkouts &amp; comments on the RESPONSE by school districts like FUSD. Plus tariffs…",0.4019,GunControl,144
1489,Republican,RepMcKinley,Our nation’s prison guards are often taken for granted. They’re the forgotten men and women who face evil every day… https://t.co/pguugrFeS1,-0.8225,Incarceration,140
1490,Republican,RepJeffDuncan,"Gun control advocates like to throw up their hands and say ""No one wants to come take your guns."" 2nd Amendment sup… https://t.co/QlmvLNjBWq",-0.2732,GunControl,140
1491,Republican,RepJeffDuncan,Enjoyed talking to some great people at the South Carolina Arms Collectors Association's Gun &amp; Knife show today in… https://t.co/y2npDtXC4b,0.7184,GunControl,143
1492,Republican,RepJeffDuncan,"I'm pro-life and for limited government, which is why I proudly voted for the ""Right to Try"" legislation yesterday… https://t.co/xfAUofzjCP",0.4019,Abortion,139
1493,Republican,RepJeffDuncan,The Senate is debating immigration this week. Which immigration enforcement proposals do you most want to see included in the final bill?,0.1513,Immigration,137
1494,Republican,RepJeffDuncan,"This is one of the most important stories I’ve read this week. Reinforces the need for tougher immigration laws, an… https://t.co/P7P9ikSNMZ",0.4201,Immigration,140
1495,Republican,RepTomMarino,"A huge win for our Constitution and rule of law --&gt;

@Scotus Rejects Request to Reconsider Obama Immigration @WSJ https://t.co/Q07IUVBaOB",0.4404,Immigration,140
1496,Republican,RepTomMarino,RT @HouseJudiciary: .@RepGoodlatte: House Judiciary Committee has been working very hard on bipartisan criminal justice reform this year. #…,-0.1761,Incarceration,140
1497,Republican,HouseHomeland,"RT @FoxNews: .@RepMcCaul on migrants taking advantage of asylum status: ""They know that and they exploit that, and that's why they're there…",0.1531,Immigration,140
1498,Republican,HouseHomeland,"RT @RepMcCaul: While this is a positive step, Congress must act to fix our broken immigration system. That is why earlier this year I intro…",0.128,Immigration,140
1499,Republican,HouseHomeland,RT @SecNielsen: With @POTUS and Attorney General Sessions talking about jurisdictions that do not work with us to remove criminal aliens. T…,-0.5267,Incarceration,140
1500,Republican,HouseHomeland,"RT @HouseJudiciary: Under the Securing America's Future Act, America would get an immigration system that actually protects our communities…",0.5574,Immigration,140
1501,Republican,HouseHomeland,"RT @RepClayHiggins: We must enforce our immigration laws, crackdown on sanctuary cities, and combat illegal immigration. That means more bo…",-0.7184,Immigration,140
1502,Republican,HouseHomeland,"RT @WhiteHouse: ""Tonight, I am calling on Congress to finally close the deadly loopholes that have allowed MS-13, and other criminal gangs,…",-0.5267,Incarceration,140
1503,Republican,HouseHomeland,".@RepMcCaul on immigration ahead of tonight's #SOTU: “[House Republicans] want to fix DACA, but we want the securit… https://t.co/IThE8jASUB",0.1531,Immigration,140
1504,Republican,RepLouBarletta,RT @AP: BREAKING: Federal appeals court upholds bulk of Texas immigration crackdown on 'sanctuary cities' backed by Trump administration.,0.0258,Immigration,137
1505,Republican,RepLouBarletta,Mike Pompeo is an exceptional choice for Sec. of State. Director Pompeo is a good friend of mine and has the first… https://t.co/yowFJ0QZNY,0.7269,Abortion,139
1506,Republican,RepLouBarletta,By reducing chain migration to just immediate family members we will help to reclaim the integrity of America's immigration law!,0.68,Immigration,128
1507,Republican,RepLouBarletta,"Immigration should be based on merit, right? 

#DACA discussions must continue to help American citizens and legal immigrants alike!",0.7424,Immigration,132
1508,Republican,RepLouBarletta,RT @WhiteHouse: Merit-based immigration reform will benefit American workers and relieve the strain imposed by our current system on Federa…,0.6124,Immigration,140
1509,Republican,RepLouBarletta,"Why is it so controversial to Democrats when someone says immigration should be based on merit? 

Oh well. I'll jus… https://t.co/NVktoDyCim",0.3682,Immigration,140
1510,Republican,RepLouBarletta,Immigration should be based on merit. #MAGA,0.4215,Immigration,43
1511,Republican,RepLouBarletta,"Why would we pass something that makes illegal immigration worse? 

I thought the goal is to find a solution.… https://t.co/XdRN4QWEZC",-0.7717,Immigration,134
1512,Republican,RepLouBarletta,Why are Senate Dems torpedoing illegal immigration enforcement for #DACA discussions? They refused to even bring up… https://t.co/ZkTZAd00Qx,-0.7003,Immigration,140
1513,Republican,RepLouBarletta,Security of American workers and security of American citizens holds priority. A well run legal immigration system… https://t.co/XKXHJbvBgN,0.7506,Immigration,139
1514,Republican,RepLouBarletta,"To uphold the integrity of the legal immigration system, American citizens must have confidence the government has… https://t.co/xOrd4S8fN2",0.7506,Immigration,139
1515,Republican,RepHultgren,RT @TLHumanRights: WATCH LIVE: Advancing Human Rights through International Prison Reform ↓ https://t.co/xIcTrvu93T,-0.5106,Incarceration,115
1516,Republican,RepHultgren,RT @JusticeReform: “What gives you hope? What can we do as Members of Congress to advance prison reform?” @RepHultgren Co-Chair of @TLHuman…,-0.1926,Incarceration,140
1517,Republican,RepHultgren,RT @JusticeReform: Kicking off the @TLHumanRights hearing on International Prison Reform @RepHultgren mentions his special relationship wit…,-0.1531,Incarceration,140
1518,Republican,RepHultgren,I strongly disagree with President Trump’s reported choice of words. Please click to read my full statement and bac… https://t.co/OTefNgYwmn,0.2023,Abortion,140
1519,Republican,RepHartzler,"Praying for the #SCOTUS argument of @NIFLA, pro-life pregnancy centers being forced to advertise for the abortion i… https://t.co/SSqxxhGyej",-0.4588,Abortion,140
1520,Republican,TGowdySC,RT @GOPoversight: .@TGowdySC: We are a nation of second chances. We love redemption stories. It would be nice if our criminal justice syste…,0.8316,Incarceration,140
1521,Republican,TGowdySC,"RT @AmericaNewsroom: ""All things criminal or quasi-criminal: that is the Special Counsel. That is not Congress."" - @TGowdySC",-0.1779,Incarceration,124
1522,Republican,TGowdySC,RT @AC360: Gowdy: Leaking of classified information or information that was acquired through another crime is a criminal matter https://t.c…,-0.7783,Incarceration,140
1523,Republican,RepMoBrooks,Had a great time joining the N. AL Radio Control Assc. for a flight demonstration &amp; discussion on the impact of… https://t.co/HulVwLA4l7,0.6705,GunControl,140
1524,Republican,RepMoBrooks,"Today’s House passage of H.R. 38, the Concealed Carry Reciprocity Act, is a win both for gun owners everywhere and… https://t.co/3sJnGNt9ox",0.34,GunControl,139
1525,Republican,RepJimRenacci,Joined an informal meeting with Jared Kushner and Grover Norquist to discuss efforts to advance Prison Reform regul… https://t.co/0yoDSUIlT2,-0.5106,Incarceration,140
1526,Republican,RepJimRenacci,Lowering the tax rate on individuals and businesses is giving Americans the choice to spend their money instead of… https://t.co/9AvV5UjuhH,0.1027,Abortion,139
1527,Republican,RepJimRenacci,"As always, starting my week with D's &amp; R's over coffee to find common ground on gun control-- hoping we can bring b… https://t.co/IQq2JmTzvi",0.1027,GunControl,144
1528,Republican,RepStevePearce,"Today, the House passed the Mortgage Choice Act to change a @CFPB rule to help more low &amp; middle-income people acro… https://t.co/kjHOuPXWSz",0.079,Abortion,144
1529,Republican,RepStevePearce,We are so close to fixing the nation’s broken immigration system. I’m confident we can find a common-ground solutio… https://t.co/ZbGuY6jlTr,0.0258,Immigration,140
1530,Republican,RepStevePearce,"No longer should hospitals &amp; abortion providers be able to consider a heart-beating, living child as worthless. All… https://t.co/NmIi8Z00D8",-0.6249,Abortion,144
1531,Republican,RepChuck,"I pray for the families &amp; friends affected by the senseless shooting this morning at the Waffle House in Antioch, T… https://t.co/ielSLTTtxd",0.5859,GunControl,144
1532,Republican,RepChuck,For too long law-abiding gun owners have had to navigate a treacherous labyrinth of local &amp; state gun laws while tr… https://t.co/cJcAnBlInM,-0.5859,GunControl,144
1533,Republican,RepChuck,"A shooting in a place of worship is a despicable, heartless action. My prayers are with the victims of the Burnette Chapel Church shooting.",-0.5106,GunControl,139
1534,Republican,RepBobGibbs,.@SenateDems made the choice to side with political games over the health care of 9 million children. This is just… https://t.co/Kdq5mNBLsB,0.4939,Abortion,139
1535,Republican,RepLarryBucshon,Congratulations to Chrislyn Marrs of West Vigo High School for winning the People’s Choice award for the 2018 Congr… https://t.co/9udoCObiTc,0.8957,Abortion,140
1536,Republican,RepLarryBucshon,I support President Trump’s efforts to enforce our existing immigration laws and to secure our borders. https://t.co/jqHOShkLew,0.6249,Immigration,127
1537,Republican,RepLarryBucshon,"Through the modernization and advancement of our airports and air traffic control system, we can strengthen our tra… https://t.co/MGLt79Xlnj",0.3182,GunControl,140
1538,Republican,RepLarryBucshon,Illegal immigration poses a threat to our nation’s economic &amp; national security. I support President Trump’s effort… https://t.co/SjOSpnwoFu,-0.4404,Immigration,144
1539,Republican,RepLarryBucshon,President Trump made a strong choice in nominating Alex Azar for Secretary of Health and Human Services and today t… https://t.co/RltlvVwoCP,0.5106,Abortion,140
1540,Republican,AustinScottGA08,"The @USCG, @USNavy &amp; @CBP play a key role in drug and human trafficking interdiction from transnational criminal or… https://t.co/Kv2D1WG2yt",-0.25,Incarceration,144
1541,Republican,AustinScottGA08,"Approximately 5,000 Americans die every month to drug overdoses, &amp; transnational criminal organizations who smuggle… https://t.co/i99CR6IdvV",-0.8074,Incarceration,144
1542,Republican,rep_stevewomack,"The people have spoken! This year’s 2018 People’s Choice Award goes to José Ninche, a senior from Har-Ber High Scho… https://t.co/7rArBvH1ec",0.5848,Abortion,140
1543,Republican,rep_stevewomack,TOMORROW is your last chance to vote for the #CAC2018 People's Choice Award! #AR3 https://t.co/OoXnUBNGHs,0.6996,Abortion,105
1544,Republican,rep_stevewomack,So many talented high school artists in #AR3! Cast your vote for the People's Choice winner!… https://t.co/roCrBQmazf,0.6325,Abortion,117
1545,Republican,rep_stevewomack,We want to get YOU involved in the #CongressionalArtCompetition! The People’s Choice Award gives constituents a voi… https://t.co/wdj0N1HR1j,0.6239,Abortion,140
1546,Republican,RepMGriffith,RT @VaPubSchoolOpt: Thank you @RepMGriffith for meeting with Va families from @pubschoolops to talk school choice today. #ITrustParents htt…,0.3612,Abortion,140
1547,Republican,RepSeanDuffy,LAST CHANCE: Voting for the People's Choice Award ends today! Make sure to vote for your favorite art piece! https://t.co/ppMdv3EGQQ,0.9025,Abortion,132
1548,Republican,RepSeanDuffy,Visit https://t.co/ESF0lS0fjb to vote for your favorite art piece for this years People’s Choice Award! Voting ends… https://t.co/lPgxhSTbo8,0.7777,Abortion,140
1549,Republican,RepSeanDuffy,"Be sure to cast your vote by ""liking"" your favorite piece of art in this year's ""People's Choice Awards""

https://t.co/FzxLwDijDl",0.8074,Abortion,129
1550,Republican,RepHuizenga,"Sad to see that the US Senate could not find any path forward on DACA and immigration reform today. Of interest, Se… https://t.co/pSe0lNT04m",-0.0258,Immigration,140
1551,Republican,RepHuizenga,I'm happy to see bipartisan support for my legislation (The Mortgage Choice Act) that passed the House today to hel… https://t.co/opkJzbrK00,0.7506,Abortion,140
1552,Republican,RepDavid,"Last night, I used demographics to highlight one of the greatest threats to our society--out of control spending: https://t.co/AvRn4BeMBr",0.5859,GunControl,137
1553,Republican,RepDavid,ACA has had a devastating effect on AZ’s exchanges; leaving 100s w/ no choice between plans and in some cases no af… https://t.co/1BoSUgfD5m,-0.8271,Abortion,140
1554,Republican,HouseAdmnGOP,"Our entire community’s thoughts &amp; prayers are with @SteveScalise, USCP &amp; staff who were injured in today’s shooting https://t.co/QFpomqshKb",-0.4019,GunControl,147
1555,Republican,RepKinzinger,RT @WhiteHouse: Opioids killed more people last year than either car accidents or gun violence. This crisis of addiction can affect any Ame…,-0.9545,GunControl,140
1556,Republican,RepTomGraves,"Proud to vote for the Born-Alive Abortion Survivors Protection Act, passage of which coincides with the 45th annual… https://t.co/dBZQKmDmdw",0.4767,Abortion,140
1557,Republican,RepKayGranger,House just passed an extension to the VA Choice and Quality Employment Act to ensure veterans can receive timely medical care close to home.,0.7003,Abortion,140
1558,Republican,RepKayGranger,.@HouseAppropsGOP approves FY18 Energy &amp; Water bill w/funding for Army Corps of Engineers &amp; flood control projects like @TRVFortWorth,0.743,GunControl,141
1559,Republican,RepFredUpton,"As I've been meeting directly with students, teachers, parents, law enforcement officials, gun owners &amp; others back… https://t.co/ZCZuk2gEPP",-0.34,GunControl,144
1560,Republican,RepFredUpton,It also includes common-sense fixes to tighten gun background checks &amp; school safety. And we can’t forget it proper… https://t.co/PJHoBprpSx,-0.128,GunControl,144
1561,Republican,RepDianeBlack,"RT @townhallcom: Congressmen, Pro-life Groups Urge HHS to Block Title X Funds from Abortion Providers https://t.co/FjhVt430U8",-0.4404,Abortion,125
1562,Republican,RepDianeBlack,"RT @FaithandFreedom: “This is not about taking away anyone’s right to abortion or changing their mind — although I’d like to, but that’s no…",0.1901,Abortion,140
1563,Republican,RepDianeBlack,RT @nrlc: GAO Discovers $1.5 Billion dollars went to Abortion Providers https://t.co/VLLXDRHbzb A much deserved Thank You to @RepDianeBlack…,0.3612,Abortion,140
1564,Republican,RepDianeBlack,RT @SBAList: The numbers are in. Millennials are with us on banning abortion when babies can feel pain. https://t.co/GKnzLHIz9W #ProLife #T…,-0.5106,Abortion,140
1565,Republican,RepDianeBlack,"With @realDonaldTrump in the Oval Office, we have an opportunity to fix our broken immigration system. The House is… https://t.co/mZ7sOd6pPM",-0.0772,Immigration,140
1566,Republican,RepDianeBlack,This shameful government #shutdown rests on the shoulders of @SenateDems and @SenSchumer. They made the choice to p… https://t.co/n3VDWH8hvI,-0.4939,Abortion,140
1567,Republican,RulesReps,@RepDougCollins will be managing the rule on H.R. 3697 - the Criminal Alien Gang Member Removal Act. Watch the @HouseFloor LIVE on @cspan.,-0.5267,Incarceration,138
1568,Republican,RulesReps,At 5 PM the Committee will meet on H.R. 3697 - Criminal Alien Gang Member Removal Act. Watch the hearing LIVE here: https://t.co/t4IH6NhL72,-0.5267,Incarceration,139
1569,Republican,Robert_Aderholt,"Let me be clear, House Members do not feel bound to resolve the differences in DACA &amp; immigration before the next f… https://t.co/Gn6NHIlPg3",0.6369,Immigration,144
1570,Republican,Robert_Aderholt,RT @RepHartzler: 3 days until the House votes on the Born-Alive Abortion Survivors Protection Act! This bill requires physicians to care fo…,0.5411,Abortion,140
1571,Republican,Robert_Aderholt,Assistant Mad. Co. DA Jay Town is an excellent choice for US Attorney for the Northern Dist. of Alabama.,0.128,Abortion,104
1572,Republican,Robert_Aderholt,So glad to hear that President Trump reinstated ban on US funds promoting abortion overseas.,0.2944,Abortion,92
1573,Republican,CongMikeSimpson,In the long run it leads to less spending because we have better control and management of the forests #firefix… https://t.co/5e6nx3NXcT,0.4404,GunControl,136
1574,Republican,JudgeTedPoe,"During my 30 years as a prosecutor and criminal court judge, I had the privilege of working alongside some of Ameri… https://t.co/h5d36Zo0Xv",-0.2263,Incarceration,140
1575,Republican,JudgeTedPoe,"-Who participates in the programs
- The criminal records of participants
- The appearance rate at trial
- Previous… https://t.co/e7ECtyNALE",-0.5267,Incarceration,139
1576,Republican,JudgeTedPoe,RT @hcfcd: News Alert: Harris County Flood Control District to Remove Sediment From Four Channels That Drain Into Federal Reservoirs https:…,0.296,GunControl,140
1577,Republican,DrPhilRoe,RT @ConcernedVets: Thank you @DrPhilRoe for your dedication to Veterans and your hard work on the committee with VA Choice &amp; Asset Infrastr…,0.5574,Abortion,144
1578,Republican,DrPhilRoe,What an honor it was to receive the ‘True Blue’ Award from @FRCAction. Thank you for protecting pro-life principles… https://t.co/3GilLU9hfv,0.8481,Abortion,140
1579,Republican,RepMikeTurner,"Last week I went back to the @GreeneCountyOH jail to provide an update on #TREATact, a bill born from a problem bro… https://t.co/h1egNRy7cF",-0.4019,Incarceration,140
1580,Republican,RepMcClintock,"Curbing spending is the only way to control our deficits and ballooning debt.  Without resolute action now, we run… https://t.co/Y0jK6tgVR3",-0.5129,GunControl,139
1581,Republican,RepMcClintock,House #Budget Resolution uses reconciliation to bring mandatory spending under control https://t.co/wIDD1fwy5w,0.0772,GunControl,110
1582,Republican,RepMcClintock,"Given unprecedented debt nation owes, rising interest cost could quickly spiral out of control Default Prevention Act http://t.co/3L0XZJFWZI",0.128,GunControl,140
1583,Republican,RepMcClintock,"Wherever I go, people express a growing anger over the illegal immigration that is overwhelming our southern border.  http://t.co/FZV2XhuQ4W",-0.765,Immigration,140
1584,Republican,SteveKingIA,"RT @obianuju: Q: Ms Kamala Harris,I know abortion is legal, but do YOU believe it is immoral to cut an innocent unborn child limb from limb…",-0.5106,Abortion,140
1585,Republican,SteveKingIA,"If you are a teenager &amp; believe you won’t be responsible enough to own a gun until 21, why should you vote before 21?",-0.0258,GunControl,121
1586,Republican,SteveKingIA,Happy 160th Birthday to Iowa State University! Cyclone President Wendy Wintersteen is a terrific choice by Regents… https://t.co/PTMWkUa5md,0.7959,Abortion,139
1587,Republican,SteveKingIA,"Oakland Mayor, Libby Schaaf, is ready to go to jail (where she belongs)to protect criminal aliens &amp; Oakland’s “lega… https://t.co/1u6Iqoju3w",0.1779,Incarceration,144
1588,Republican,SteveKingIA,"If a heartbeat is detected, the baby is protected! Iowa Senate has passed the Heartbeat bill that ends abortion for… https://t.co/ocTT5qTcEM",0.4926,Abortion,140
1589,Republican,SteveKingIA,RT @LilaGraceRose: An important step forward! The South Carolina Senate will soon vote on a bill that would effectively ban all abortions a…,0.1007,Abortion,140
1590,Republican,SteveKingIA,The Left has conflated “illegal alien” with the virtuous LEGAL immigrant so effectively they have no answer for thi… https://t.co/IMLfSPRZNM,0.7668,Immigration,140
1591,Republican,SteveKingIA,POTUS’ opening bid is Amnesty for 1.8 million illegals. Democrats want citizenship for 11 or more million. Let’s st… https://t.co/fsbLU8mXB7,0.0772,Immigration,140
1592,Republican,SteveKingIA,".@NRLC State of Abortion states: “Abortion stops a beating heart more than 2,500 times a day.”  H.R. 490, the Heart… https://t.co/3jqKeVQ38k",-0.5574,Abortion,140
1593,Republican,SteveKingIA,The American People have a Right to enforcement of our laws &amp; a Right to a sealed border. Illegals have No Right to… https://t.co/2mcKahaKRD,-0.296,Immigration,144
1594,Republican,SteveKingIA,The Mythologies of Illegal Immigration by Victor Davis Hanson: Objective &amp; intellectually sound-too challenging for… https://t.co/6u3LkiYUES,-0.1531,Immigration,144
1595,Republican,SteveKingIA,Amnesty: A pardon for immigration law breakers coupled with the reward of the objective of their crime. #Amnesty destroys the Rule of Law.,-0.2732,Immigration,138
1596,Republican,SteveKingIA,No Amnesty for DACA &amp; NO path to citizenship &amp; certainly  NO amnesty for the parents of DACA illegals. Who would th… https://t.co/qxyPVDCwhw,-0.6874,Immigration,148
1597,Republican,SteveKingIA,"HR 490, the Heartbeat Protection Act has far &amp; away more support in Congress than ANY other pro-life bill. And ALL… https://t.co/0PouwUClM1",0.4576,Abortion,143
1598,Republican,SteveKingIA,Illegals are determining American domestic policy &amp; are represented in the United States Congress. American citizen… https://t.co/sIC8mhbuwk,0.4215,Immigration,144
1599,Republican,SteveKingIA,An idiotic immigration article in “The Hill”. Cardona has penned at least 7 false statements &amp; utilized most of the… https://t.co/vC6w1AHWP5,-0.5574,Immigration,144
1600,Republican,SteveKingIA,"RT @LilaGraceRose: Despite promises from Congress and @RealDonaldTrump to defund the abortion giant, Planned Parenthood’s 2016-17 annual re…",-0.2924,Abortion,140
1601,Republican,RepMimiWalters,"In light of recent campus gun tragedies, we must protect our children and their safety at school. I am pushing for… https://t.co/01L6Lc0Yrf",0.0258,GunControl,139
1602,Republican,FinancialCmte,RT @RepHuizenga: I'm happy to see bipartisan support for my legislation (The Mortgage Choice Act) that passed the House today to help low &amp;…,0.7906,Abortion,144
1603,Republican,FinancialCmte,"RT @RepStevePearce: Today, the House passed the Mortgage Choice Act to change a @CFPB rule to help more low &amp; middle-income people across N…",0.079,Abortion,144
1604,Republican,FinancialCmte,"Today, @HouseGOP passed the Mortgage Choice Act with bipartisan support. This bill preserves consumer choice and he… https://t.co/P6lyAxsb5d",0.4019,Abortion,140
1605,Republican,NatResources,Chairman Bishop's statement on @Interior's proposed Well Control Rule 👇,0.2732,GunControl,71
1606,Republican,RepSmucker,"Here’s a clip from my visit with CHS Speaks this morning. We talked about school safety and gun laws, and I invited… https://t.co/KVnNaOWrbI",0.1027,GunControl,140
1607,Republican,RepSmucker,Thank you CHS Speaks and Columbia HS students for inviting me to hear your thoughts about school safety and gun law… https://t.co/X5L9vw6j7T,0.6369,GunControl,140
1608,Republican,RepSmucker,"I'm at Columbia High School's event about school safety, gun laws, bullying, and mental health. @LancasterOnline https://t.co/1TkQc8wfXy",-0.5423,GunControl,136
1609,Republican,RepSmucker,"@LNPjunior @LancasterOnline I'm at Columbia High School's event about school safety, gun laws, bullying, and mental health.",-0.5423,GunControl,123
1610,Republican,RepSmucker,RT @jakejakeny: It's not about innocence/guilt. It's about a constructive use of energy in the fight for gun safety. Read the column &amp; pay…,-0.0258,GunControl,143
1611,Republican,RepSmucker,RT @jakejakeny: This is another example of a fundamental misunderstanding in the gun debate. There are probably 100 million gun owners in t…,-0.765,GunControl,140
1612,Republican,RepSmucker,"RT @jakejakeny: Thanks for the retweet, Congressman! As I've written many times on @CNBC, for anyone trying to truly gun violence, the numb…",-0.2481,GunControl,140
1613,Republican,RepSmucker,A commentary piece from @jakejakeny on CNBC: Don't blame the NRA for failed gun control efforts  https://t.co/klFOM2SnTF,-0.5667,GunControl,120
1614,Republican,RepGoodlatte,In Case You Missed It: We need a balanced approach to border security and fixing our immigration system. The Securi… https://t.co/uFwz9TUsBa,0.0516,Immigration,140
1615,Republican,RepGoodlatte,☑️ Prison reform advancing in the House! The FIRST STEP Act (H.R. 5682) was approved by @HouseJudiciary today. Than… https://t.co/wtgTAbIf7s,-0.2003,Incarceration,140
1616,Republican,MarioDB,RT @AlexNBCNews: Rep @MarioDB on immigration discharge petition: This bold move will force a vote on the floor. This is an issue that will…,0.3818,Immigration,139
1617,Republican,repdonyoung,"RT @HouseGOP: Last night, @SenateDems made the choice to side with political games over the health care of 9 million children. This is just…",0.4939,Abortion,140
1618,Republican,repdonyoung,"Rewriting immigration laws through EOs (like DACA) is not acceptable. Decision must be made by Congress, not exec. fiat. //bit.ly/2gJFJRa",-0.2411,Immigration,137
1619,Republican,Transport,RT @cspan: House @Transport hearing on Positive Train Control Implementation – LIVE online here: https://t.co/FAdFzniCtB #transport #railro…,0.5574,GunControl,140
1620,Republican,RepDennisRoss,"Pro-life members aren't just fighting for our own constituents. We're fighting for all people, far beyond our distr… https://t.co/rVDXvBC2Zc",0.4973,Abortion,140
1621,Republican,RepDennisRoss,"On that point, I would say it strengthens gun relations. https://t.co/s7gvTne44O",0.1531,GunControl,80
1622,Republican,PatrickMcHenry,"RT @foxnewspolitics: GOP House passes school gun violence bill, one month after Florida school shooting - https://t.co/14NIxg1MJl",-0.7579,GunControl,129
1623,Republican,PatrickMcHenry,Proud to stand with pro-life Americans who have come together to #MarchforLife. We need to fight to protect the mos… https://t.co/NFOgPoFZv4,0.4767,Abortion,140
1624,Republican,PatrickMcHenry,Today as tens of thousands of pro-life Americans #MarchforLife the House voted to protect the unborn. Click here fo… https://t.co/3OeFTgcuF8,0.3818,Abortion,140
1625,Republican,PatrickMcHenry,RT @RepRichHudson: #HR38 won't increase crime. It doesn't override state gun laws. It won't arm criminals. Americans aren't falling for the…,0.7481,GunControl,140
1626,Republican,RepWalterJones,(2/2) I have long advocated such an action until stricter border control measures are in place.  It makes no sense… https://t.co/LKI2o6UA6y,-0.296,GunControl,139
1627,Republican,RepMcCaul,"While this is a positive step, Congress must act to fix our broken immigration system. That is why earlier this yea… https://t.co/fgW6uTfhbZ",0.128,Immigration,140
1628,Republican,RepGusBilirakis,"Today, we advanced legislation that made significant improvements to the Choice program, empowering Veterans with t… https://t.co/bEjeZKHBVO",0.6249,Abortion,140
1629,Republican,RepGusBilirakis,In today's VA hearing we discussed improvements to and reauthorization of CHOICE program.  https://t.co/DmasDnLQEB,0.3182,Abortion,114
1630,Republican,congbillposey,My thoughts and prayers are with the victims and loved ones of this morning's tragic shooting in Orlando,-0.1027,GunControl,104
1631,Republican,PeteSessions,I had an awesome afternoon with the UTD Masters of Health Management Class talking about how to control rising heal… https://t.co/MkTvF9XqvB,0.6249,GunControl,140
1632,Republican,PeteSessions,ATTN TX32: You have one more day to vote for this year's People's Choice Award for the Congressional Art Competitio… https://t.co/Pq5qI8RDV1,0.5423,Abortion,140
1633,Republican,PeteSessions,Border security is a critical component of any immigration reform. We must gain operational control of our borders.,0.5423,Immigration,115
1634,Republican,CongCulberson,RELEASE: Fix NICS Bill to Strengthen Gun Background Check System Signed into Law → https://t.co/WiDYdH4GTp @RepCuellar @JohnCornyn #FixNICS,-0.0258,GunControl,139
1635,Republican,RepKenMarchant,The Constitutional rights of law-abiding gun owners in North Texas don't end when they travel across state lines.… https://t.co/5BiDyum2hY,-0.34,GunControl,138
1636,Republican,TomRooney,"Following the news on the terrifying shooting at Marjory Stoneman Douglas High School and praying for the students,… https://t.co/Lpw6mrHlte",-0.296,GunControl,140
1637,Republican,TomColeOK04,"RT @FoxNews: .@TomColeOK04 on bipartisan gun control discussions: ""We've got a lot more in common than we do that divides us. We ought to w…",-0.34,GunControl,140
1638,Republican,TomColeOK04,"I am heartbroken over the tragic shooting in Las Vegas. My thoughts &amp; prayers are w/ the victims, families &amp; state of Nevada.",-0.8625,GunControl,133
1639,Republican,KenCalvert,"Thanks to everyone who participated in last night’s Telephone Town Hall discussion about tax reform, gun violence,… https://t.co/MwtBVOF5um",0.128,GunControl,139
1640,Republican,KenCalvert,"Oakland’s mayor did a favor to individuals who have criminal “convictions for assault/battery, crimes against child… https://t.co/huv9sKwsFU",-0.1779,Incarceration,140
1641,Republican,KenCalvert,"Warning dangerous criminal illegal immigrants, including gang members, about ICE operations puts our communities an… https://t.co/ixdafBbcOd",-0.91,Incarceration,140
1642,Republican,RepublicanStudy,"RT @RepMcClintock: Curbing spending is the only way to control our deficits and ballooning debt.  Without resolute action now, we run the r…",-0.5129,GunControl,140
1643,Republican,RepublicanStudy,RT @JasonCalvi: “Republicans are being offered a false choice today: either support the military or maintain fiscal discipline. I am disapp…,0.4019,Abortion,140
1644,Republican,RepublicanStudy,"RT @ylanmui: .@RepMarkWalker on budget deal: ""Republicans are being offered a false choice today: either support the military or maintain f…",0.4019,Abortion,140
1645,Republican,RepublicanStudy,Chairman @RepMarkWalker: “Today’s vote reaffirms the intrinsic value of all life. The Born-Alive Abortion Survivors… https://t.co/ER6MwU89y0,0.34,Abortion,140
1646,Republican,RepublicanStudy,"5 necessary fixes to our broken immigration system:
✅Build the wall
✅Address visa overstays
✅Defund sanctuary citie… https://t.co/LPDE0ggcks",-0.4767,Immigration,140
1647,Republican,RepublicanStudy,Chairman @repmarkwalker: Fix our broken immigration system without giving in to amnesty https://t.co/R9YbUodE1g,-0.6293,Immigration,111
1648,Republican,RepublicanStudy,RT @RepublicanStudy: Rep. Mark Walker: Fix our broken immigration system without giving in to amnesty @dcexaminer https://t.co/R9YbUodE1g,-0.6293,Immigration,137
1649,Republican,RepublicanStudy,"Top five urgent fixes to our broken immigration system:
✅ Build the wall
✅ Address visa overstays
✅ Defund sanctuar… https://t.co/p8DTJI5pWH",-0.128,Immigration,140
1650,Republican,RepublicanStudy,Chairman Walker in @dcexaminer: Fix our broken immigration system without giving in to amnesty #3PromisesIn3Months #RepealReformSecure,-0.6293,Immigration,134
1651,Republican,RepublicanStudy,Rep. Mark Walker: Fix our broken immigration system without giving in to amnesty @dcexaminer https://t.co/R9YbUodE1g,-0.6293,Immigration,116
1652,Republican,RepBillShuster,"RT @SpeakerRyan: .@RepBradWenstrup is a hero. Today, the Army awarded him the Soldier’s Medal for his heroic actions during the shooting at…",0.9186,GunControl,140
1653,Republican,RepBillShuster,"My heart goes out to everybody impacted by the terrible shooting in Sutherland Springs, Texas.",-0.4767,GunControl,94
1654,Republican,RepBillShuster,RT @thehill: #BREAKING: House passes bill that would ban abortions after 20 weeks https://t.co/Fqt7m5WzNt https://t.co/ti2HDzrrh6,-0.5574,Abortion,129
